,VEI,cluster,latitude,longitude,startday,startmonth,startyear,type
5658,2,1,32.884,131.104,13,2,1709,V
5659,2,9,14.002,120.993,0,0,1709,V
5660,2,6,-21.244,55.708,0,0,1709,V
5661,,4,12.98,-87.57,0,0,1709,V
5662,2,0,-39.42,-71.93,,,1709,V
5663,2,1,36.406,138.523,29,12,1708,V
5664,3,3,40.821,14.426,14,8,1708,V
5665,0,6,-21.244,55.708,0,4,1708,V
5666,2,0,-39.42,-71.93,,,1708,V
5667,5,1,35.361,138.728,16,12,1707,V
5668,3,3,36.404,25.396,23,5,1707,V
5669,2,9,14.002,120.993,0,0,1707,V
5670,2,1,42.688,141.38,0,0,1707,V
5671,2,3,64.633,-17.516,0,0,1707,V
5672,2,1,36.406,138.523,20,11,1706,V
5673,2,3,64.416,-17.316,15,10,1706,V
5674,2,4,14.473,-90.88,4,10,1706,V
5675,2,3,28.271,-16.641,5,5,1706,V
5676,2,1,31.934,130.862,28,1,1706,V
5677,2,1,31.593,130.657,0,1,1706,V
5678,2,3,64.633,-17.516,0,0,1706,V
5679,2,4,14.473,-90.88,31,1,1705,V
5680,2,0,-39.42,-71.93,,,1705,V
5681,2,3,28.271,-16.641,31,12,1704,V
5682,2,1,36.406,138.523,5,2,1704,V
5683,2,1,36.406,138.523,0,0,1703,V
5684,0,6,-21.244,55.708,0,0,1703,V
5685,2,4,14.473,-90.88,4,8,1702,V
5686,,1,41.98,128.08,9,6,1702,V
5687,1,3,37.734,15.004,8,3,1702,V
5688,2,3,64.633,-17.516,0,0,1702,V
5689,3,3,40.821,14.426,1,7,1701,V
5690,,7,-4.08,145.037,2,4,1700,V
5691,3,7,-5.519,148.115,24,3,1700,V
5692,2,7,-5.05,151.33,11,3,1700,V
5693,,8,-39.3,174.07,0,0,1700,V
5694,0,3,1.5,36.33,0,0,1700,V
5695,3,1,56.653,161.36,0,0,1700,V
5696,2,5,48.112,-121.113,0,0,1700,V
5697,,2,55.424,-163.149,0,0,1700,V
5698,0,2,19.421,-155.287,0,0,1700,V
5699,2,1,35.361,138.728,0,0,1700,V
5700,,0,-37.092,-12.28,0,0,1700,V
5701,,4,0.029,-77.986,0,0,1700,V
5702,2,4,14.381,-90.601,29,6,1699,V
5703,3,9,-6.642,126.65,0,0,1699,V
5704,2,4,14.473,-90.88,0,0,1699,V
5705,2,4,13.434,-88.269,0,0,1699,V
5706,3,9,-6.892,108.4,3,2,1698,V
5707,3,4,-0.677,-78.436,0,0,1698,V
5708,1,4,19.023,-98.622,20,10,1697,V
5709,3,3,40.821,14.426,15,9,1697,V
5710,3,1,56.056,160.642,0,0,1697,V
5711,2,3,64.633,-17.516,0,0,1697,V
5712,,3,64.416,-17.316,0,0,1697,V
5713,2,3,40.821,14.426,31,7,1696,V
5714,1,4,16.044,-61.664,0,4,1696,V
5715,2,1,36.406,138.523,23,6,1695,V
5716,,1,34.724,139.394,12,4,1695,V
5717,2,0,-42.377,-72.578,,,1695,V
5718,4,1,42.063,140.677,4,7,1694,V
5719,2,1,38.144,140.44,29,5,1694,V
5720,3,9,-6.312,130.017,0,0,1694,V
5721,3,9,1.518,125.185,0,0,1694,V
5722,3,3,37.734,15.004,0,12,1693,V
5723,4,9,-6.312,130.017,4,6,1693,V
5724,4,3,63.983,-19.666,13,2,1693,V
5725,3,9,-6.976,129.144,0,0,1693,V
5726,2,4,14.381,-90.601,0,0,1693,V
5727,2,1,32.884,131.104,0,4,1691,V
5728,3,4,-0.077,-77.656,0,0,1691,V
5729,1,4,16.044,-61.664,5,4,1690,V
5730,2,1,31.934,130.862,0,0,1690,V
5731,3,9,-4.523,129.881,0,0,1690,V
5732,3,9,-7.143,107.84,0,0,1690,V
5733,2,4,14.381,-90.601,0,0,1690,V
5734,3,5,19.514,-103.62,0,0,1690,V
5735,,2,55.12,-128.9,0,0,1690,V
5736,,1,42.544,140.839,0,0,1690,V
5737,4,1,50.324,155.461,0,0,1690,V
5738,3,1,51.356,156.753,0,0,1690,V
5739,1,3,37.734,15.004,14,3,1689,V
5740,1,3,37.734,15.004,0,0,1688,V
5741,,3,38.404,14.962,0,0,1688,V
5742,1,0,-39.42,-71.93,0,0,1688,V
5743,3,9,-6.312,130.017,15,6,1687,V
5744,3,9,0.8,127.33,10,5,1687,V
5745,2,4,14.381,-90.601,26,3,1687,V
5746,2,4,19.03,-97.27,0,0,1687,V
5747,2,9,0.8,127.33,0,9,1686,V
5748,3,1,39.853,141.001,26,3,1686,V
5749,2,4,14.473,-90.88,0,0,1686,V
5750,3,3,40.821,14.426,3,10,1685,V
5751,2,4,14.473,-90.88,0,9,1685,V
5752,2,4,12.702,-87.004,0,8,1685,V
5753,2,4,12.602,-86.845,0,8,1685,V
5754,0,2,19.475,-155.608,0,0,1685,V
5755,2,3,64.416,-17.316,5,11,1684,V
5756,2,4,12.702,-87.004,0,7,1684,V
5757,3,1,34.724,139.394,14,2,1684,V
5758,3,9,-6.102,105.423,1,2,1684,V
5759,2,1,32.884,131.104,0,6,1683,V
5760,3,9,-4.523,129.881,0,0,1683,V
5761,3,9,1.518,125.185,0,0,1683,V
5762,3,9,-6.312,130.017,0,0,1683,V
5763,,0,-62.1,-57.93,0,0,1683,V
5764,2,3,37.87,-25.78,13,12,1682,V
5765,2,3,37.734,15.004,1,9,1682,V
5766,3,3,40.821,14.426,12,8,1682,V
5767,2,0,-39.42,-71.93,,,1682,V
5768,,3,64.416,-17.316,10,4,1681,V
5769,3,9,-6.102,105.423,0,5,1680,V
5770,5,9,1.518,125.185,0,0,1680,V
5771,0,2,19.475,-155.608,0,0,1680,V
5772,2,4,12.702,-87.004,0,0,1680,V
5773,3,9,-7.542,110.442,19,8,1678,V
5774,2,4,14.381,-90.601,0,8,1678,V
5775,2,1,31.593,130.657,1,3,1678,V
5776,2,1,31.934,130.862,29,2,1678,V
5777,2,1,39.964,140.757,22,2,1678,V
5778,2,3,28.57,-17.83,17,11,1677,V
5779,2,0,-16.294,-71.409,2,5,1677,V
5780,3,0,-16.355,-70.903,0,0,1677,V
5781,2,1,31.934,130.862,0,0,1677,V
5782,3,9,-7.542,110.442,0,0,1677,V
5783,2,9,0.8,127.33,31,12,1676,V
5784,2,1,33.086,131.249,0,6,1675,V
5785,2,1,32.884,131.104,16,2,1675,V
5786,3,9,2.78,125.4,0,0,1675,V
5787,3,9,-8.542,122.775,0,0,1675,V
5788,2,0,-39.42,-71.93,,,1675,V
5789,2,4,14.381,-90.601,0,7,1674,V
5790,5,9,1.38,127.53,20,5,1673,V
5791,3,9,-7.542,110.442,4,8,1672,V
5792,2,3,38.6,-28.73,24,4,1672,V
5793,2,6,-21.244,55.708,0,0,1672,V
5794,2,0,-39.42,-71.93,,,1672,V
5795,2,4,14.381,-90.601,0,8,1671,V
5796,2,6,-21.244,55.708,0,0,1671,V
5797,3,9,-8.897,121.645,0,0,1671,V
5798,2,1,38.144,140.44,26,4,1670,V
5799,2,1,32.458,139.759,0,0,1670,V
5800,,1,50.686,156.014,0,0,1670,V
5801,2,7,-15.4,167.83,0,0,1670,V
5802,3,4,1.22,-77.37,0,0,1670,V
5803,3,4,11.984,-86.161,0,0,1670,V
5804,2,1,36.406,138.523,5,4,1669,V
5805,3,3,37.734,15.004,11,3,1669,V
5806,2,6,-21.244,55.708,0,0,1669,V
5807,3,1,38.144,140.44,0,0,1669,V
5808,,1,18.13,145.8,0,0,1669,V
5809,2,0,-39.42,-71.93,,,1669,V
5810,2,1,38.144,140.44,0,8,1668,V
5811,2,4,14.381,-90.601,0,8,1668,V
5812,2,1,32.884,131.104,0,8,1668,V
5813,,1,41.98,128.08,0,6,1668,V
5814,2,1,32.884,131.104,0,2,1668,V
5815,5,1,42.688,141.38,23,9,1667,V
5816,3,0,-16.355,-70.903,0,0,1667,V
5817,2,4,19.023,-98.622,0,0,1666,V
5818,3,5,40.492,-121.508,0,0,1666,V
5819,,3,64.416,-17.316,0,0,1665,V
5820,3,4,18.57,-95.2,15,1,1664,V
5821,3,4,14.381,-90.601,0,0,1664,V
5822,,1,27.881,128.223,0,0,1664,V
5823,3,9,-7.542,110.442,31,12,1663,V
5824,2,1,32.761,130.299,11,12,1663,V
5825,3,4,19.023,-98.622,13,10,1663,V
5826,5,1,42.544,140.839,16,8,1663,V
5827,2,1,32.761,130.299,0,4,1663,V
5828,3,9,-6.976,129.144,18,1,1663,V
5829,2,4,14.583,-91.186,0,0,1663,V
5830,2,1,31.934,130.862,0,9,1662,V
5831,2,1,33.086,131.249,26,1,1662,V
5832,3,0,-16.355,-70.903,0,0,1662,V
5833,2,1,36.406,138.523,21,10,1661,V
5834,2,1,36.406,138.523,14,4,1661,V
5835,4,3,63.633,-19.083,3,11,1660,V
5836,4,4,-0.171,-78.598,27,10,1660,V
5837,2,1,36.406,138.523,8,4,1660,V
5838,4,9,-6.976,129.144,0,2,1660,V
5839,3,9,-8.272,123.505,0,0,1660,V
5840,6,7,-5.358,147.12,0,0,1660,V
5841,,8,-19.12,177.98,0,0,1660,V
5842,3,0,-35.223,-70.568,0,0,1660,V
5843,3,9,-6.976,129.144,11,11,1659,V
5844,2,3,64.416,-17.316,0,11,1659,V
5845,2,1,36.406,138.523,24,7,1659,V
5846,2,9,0.8,127.33,0,6,1659,V
5847,2,1,36.155,136.771,21,4,1659,V
5848,,1,39.099,140.049,0,4,1659,V
5849,2,1,31.934,130.862,0,2,1659,V
5850,3,4,13.734,-89.294,3,11,1658,V
5851,2,1,36.155,136.771,0,10,1658,V
5852,2,1,36.406,138.523,24,7,1658,V
5853,3,9,-7.542,110.442,0,0,1658,V
5854,2,1,36.406,138.523,25,11,1657,V
5855,1,0,-39.42,-71.93,15,3,1657,V
5856,2,1,36.406,138.523,10,12,1656,V
5857,2,1,36.406,138.523,25,11,1655,V
5858,2,4,14.381,-90.601,0,7,1655,V
5859,0,3,64.653,-16.647,15,4,1655,V
5860,4,8,-39.3,174.07,0,0,1655,V
5861,3,3,40.821,14.426,25,2,1654,V
5862,1,3,37.734,15.004,1,1,1654,V
5863,3,9,0.8,127.33,31,12,1653,V
5864,2,3,37.78,-25.67,19,10,1652,V
5865,2,1,36.406,138.523,12,4,1652,V
5866,3,1,32.458,139.759,0,0,1652,V
5867,5,1,56.653,161.36,0,0,1652,V
5868,3,9,19.523,121.94,0,0,1652,V
5869,2,1,36.406,138.523,12,4,1651,V
5870,2,4,14.381,-90.601,18,2,1651,V
5871,1,3,37.734,15.004,17,1,1651,V
5872,,3,38.404,14.962,0,0,1651,V
5873,,3,38.654,42.229,27,10,1650,V
5874,4,3,36.404,25.396,27,9,1650,V
5875,,1,50.686,156.014,0,0,1650,V
5876,2,1,52.449,158.196,0,0,1650,V
5877,0,4,9.83,-104.3,0,0,1650,V
5878,0,2,19.421,-155.287,0,0,1650,V
5879,0,2,19.475,-155.608,0,0,1650,V
5880,1,2,19.692,-155.87,0,0,1650,V
5881,,2,60.485,-152.742,0,0,1650,V
5882,,2,61.299,-152.251,0,0,1650,V
5883,,2,59.363,-153.43,0,0,1650,V
5884,,2,60.032,-153.09,0,0,1650,V
5885,3,3,4.203,9.17,0,0,1650,V
5886,,7,-5.2,151.23,0,0,1650,V
5887,,7,-9.13,159.82,0,0,1650,V
5888,3,9,-8.32,121.708,0,0,1650,V
5889,3,0,-36.863,-71.377,0,0,1650,V
5890,0,5,45.95,-130.0,,,1650,V
5891,2,1,36.406,138.523,17,8,1649,V
5892,2,1,32.884,131.104,0,7,1649,V
5893,2,1,36.799,139.376,0,2,1649,V
5894,2,6,-21.244,55.708,0,0,1649,V
5895,2,1,36.406,138.523,30,8,1648,V
5896,2,9,0.8,127.33,15,6,1648,V
5897,2,1,36.406,138.523,20,3,1648,V
5898,1,0,-39.42,-71.93,13,5,1647,V
5899,2,1,36.406,138.523,18,2,1647,V
5900,2,3,37.734,15.004,20,11,1646,V
5901,2,3,28.57,-17.83,2,10,1646,V
5902,4,9,0.32,127.4,19,7,1646,V
5903,2,9,3.67,125.5,0,0,1646,V
5904,2,1,36.406,138.523,24,2,1645,V
5905,3,9,14.002,120.993,0,0,1645,V
5906,2,0,-39.42,-71.93,,,1645,V
5907,2,1,36.406,138.523,20,2,1644,V
5908,2,0,-41.1,-72.493,0,0,1644,V
5909,2,4,-1.467,-78.442,0,0,1644,V
5910,2,7,-4.08,145.037,21,4,1643,V
5911,3,7,-4.649,145.964,20,4,1643,V
5912,3,1,34.094,139.526,31,3,1643,V
5913,1,3,37.734,15.004,20,2,1643,V
5914,2,1,31.593,130.657,6,4,1642,V
5915,2,4,19.023,-98.622,0,0,1642,V
5916,2,0,-39.42,-71.93,,,1642,V
5917,3,9,14.002,120.993,0,0,1641,V
5918,4,9,-7.93,112.308,0,0,1641,V
5919,2,1,38.144,140.44,0,0,1641,V
5920,3,4,1.22,-77.37,0,0,1641,V
5921,,0,-63.001,-60.652,0,0,1641,V
5922,5,9,6.113,124.892,26,12,1640,V
5923,5,1,42.063,140.677,31,7,1640,V
5924,4,0,-38.692,-71.729,0,2,1640,V
5925,2,0,-41.1,-72.493,0,0,1640,V
5926,,4,17.63,-63.23,0,0,1640,V
5927,,4,13.33,-61.18,0,0,1640,V
