Latitude,Longitude,VEI,cluster,depth,mag,startdate,type,dep,phase,scale,sequence,Anomaly,pavg,temp
-20.561,-173.803,,11,33.0,6.2,1980-03-31,1,0,1,2,11120,0.431,0.621375,6
-20.686,-173.588,,11,37.0,6.1,1980-04-01,1,0,2,2,11120,0.55,0.489142857143,5
-22.957,171.173,,11,33.0,6.2,1980-04-11,1,0,3,2,11120,0.519,0.462,5
-23.466,-177.297,,11,79.0,6.7,1980-04-13,1,1,3,2,11121,0.112,0.462,5
-10.878,164.076,,11,33.0,6.1,1980-04-14,1,0,3,2,11120,0.145,0.462,5
11.736,57.706,,13,10.0,6.2,1980-04-20,1,0,0,2,11320,1.284,0.916142857143,6
38.053,48.985,,13,46.0,6.2,1980-05-04,1,0,2,2,11320,0.71,0.773285714286,6
-55.835,147.248,,11,10.0,6.4,1980-05-09,1,0,3,2,11120,0.647,0.755,6
-14.464,167.902,,11,20.0,6.1,1980-05-12,1,0,3,2,11120,0.979,0.755,6
-6.007,154.513,,11,57.0,6.1,1980-05-14,1,0,3,2,11120,0.792,0.755,6
-6.197,125.76,,06,33.0,6.1,1980-05-15,1,0,0,2,10620,0.9,0.642,6
-19.364,-69.238,,03,114.0,6.1,1980-05-26,1,1,1,2,10321,0.309,0.305,5
-18.649,-174.748,,11,33.0,6.1,1980-05-27,1,0,1,2,11120,0.437,0.305,5
32.1998,-115.1222,,00,6.0,6.3,1980-06-09,1,0,3,2,10020,0.331,0.21,5
9.754,126.64,,06,19.0,6.0,1980-06-09,1,0,3,2,10620,0.331,0.21,5
-7.348,128.542,,06,167.0,6.0,1980-06-16,1,1,0,2,10621,0.165,0.188571428571,5
-5.178,152.111,,11,61.0,6.0,1980-06-18,1,0,0,2,11120,0.431,0.188571428571,5
-15.268,-173.57,,11,43.0,6.5,1980-06-18,1,0,0,2,11120,0.431,0.188571428571,5
-29.956,-177.987,,11,51.0,6.1,1980-06-19,1,0,0,2,11120,0.324,0.188571428571,5
-57.973,-10.656,,03,10.0,6.0,1980-06-21,1,0,1,2,10320,0.217,0.418625,5
-28.776,-176.687,,11,49.0,6.2,1980-06-23,1,0,1,2,11120,0.531,0.418625,5
-5.977,103.958,,10,33.0,6.0,1980-06-24,1,0,1,2,11020,0.679,0.418625,5
-5.233,151.686,,11,49.0,6.5,1980-06-25,1,0,1,2,11120,0.634,0.418625,5
34.808,139.181,,07,15.0,6.2,1980-06-29,1,0,2,2,10720,0.082,-0.0134285714286,4
-12.41,166.381,,11,33.0,7.5,1980-07-08,1,0,3,2,11120,0.369,0.220285714286,5
-12.689,166.004,,11,33.0,6.7,1980-07-09,1,0,3,2,11120,0.306,0.220285714286,5
-29.273,-177.154,,11,49.0,6.6,1980-07-14,1,0,0,2,11120,0.322,0.356142857143,5
-4.456,143.521,,11,84.0,6.5,1980-07-16,1,1,0,2,11121,0.549,0.356142857143,5
-12.525,165.916,,11,33.0,7.9,1980-07-17,1,0,0,2,11120,0.461,0.356142857143,5
-28.997,-69.675,,03,110.0,6.1,1980-07-19,1,1,0,2,10321,0.432,0.356142857143,5
-17.865,-178.625,,11,591.0,6.0,1980-07-20,1,2,1,2,11122,0.74,0.779375,6
-20.302,169.607,,11,122.0,6.1,1980-07-22,1,1,1,2,11121,0.723,0.779375,6
-13.101,166.338,,11,48.0,6.7,1980-07-29,1,0,2,2,11120,0.436,0.370142857143,5
29.598,81.092,,13,18.0,6.5,1980-07-29,1,0,2,2,11320,0.436,0.370142857143,5
-11.086,165.433,,11,33.0,6.3,1980-08-02,1,0,2,2,11120,0.388,0.370142857143,5
15.888,-88.516,,14,22.0,6.4,1980-08-09,1,0,3,2,11420,0.043,0.0685,5
-41.318,80.508,,02,10.0,6.3,1980-08-21,1,0,1,2,10220,0.384,0.30875,5
-15.222,-173.674,,11,39.0,6.2,1980-08-24,1,0,1,2,11120,0.409,0.30875,5
35.45,139.964,,07,73.0,6.0,1980-09-24,1,1,1,2,10721,0.057,0.172875,5
-3.225,142.237,,06,33.0,6.5,1980-09-26,1,0,2,2,10620,0.287,0.159142857143,5
-6.31,154.809,,11,68.0,6.0,1980-09-28,1,0,2,2,11120,-0.002,0.159142857143,5
55.8,-155.6,,05,0.0,6.3,1980-09-29,1,0,2,2,10520,0.075,0.159142857143,5
-15.722,-179.359,,11,33.0,6.0,1980-10-04,1,0,3,2,11120,-0.018,0.0581428571429,5
-5.366,103.118,,10,33.0,6.3,1980-10-08,1,0,3,2,11020,0.14,0.0581428571429,5
-15.379,-173.42,,11,33.0,6.0,1980-10-09,1,0,3,2,11120,0.194,0.0581428571429,5
36.221,1.611,,09,10.0,6.2,1980-10-10,1,0,0,2,10920,0.157,0.0181428571429,5
36.195,1.354,,09,10.0,7.3,1980-10-10,1,0,0,2,10920,0.157,0.0181428571429,5
18.211,-98.24,,00,72.0,6.4,1980-10-24,1,1,1,2,10021,-0.043,0.317125,5
57.0,-136.0,,05,0.0,6.3,1980-10-26,1,0,2,2,10520,0.368,0.452,5
11.751,125.502,,06,48.0,6.1,1980-10-26,1,0,2,2,10620,0.368,0.452,5
-13.059,166.129,,11,33.0,6.2,1980-10-27,1,0,2,2,11120,0.753,0.452,5
8.398,93.35,,10,33.0,6.2,1980-10-29,1,0,2,2,11020,0.536,0.452,5
-21.492,169.469,,11,33.0,6.4,1980-10-29,1,0,2,2,11120,0.536,0.452,5
18.954,-107.628,,00,33.0,6.1,1980-11-01,1,0,3,2,10020,0.471,0.505,6
-51.422,28.796,,02,10.0,6.7,1980-11-11,1,0,0,2,10220,0.293,0.209714285714,5
27.394,88.752,,13,17.0,6.1,1980-11-19,1,0,1,2,11320,0.383,0.518125,6
40.914,15.366,,09,10.0,6.9,1980-11-23,1,0,2,2,10920,0.621,0.540428571429,6
-19.426,-175.85,,11,202.0,6.0,1980-11-30,1,1,3,2,11121,-0.032,-0.146,4
-21.272,-68.153,,03,80.0,6.1,1980-12-11,1,1,0,2,10321,-0.466,-0.171285714286,4
-17.593,-172.3,,11,33.0,6.3,1980-12-15,1,0,1,2,11120,0.418,0.158875,5
49.479,-129.496,,05,10.0,6.8,1980-12-17,1,0,1,2,10520,0.323,0.158875,5
-21.417,169.875,,11,86.0,6.0,1980-12-17,1,1,1,2,11121,0.323,0.158875,5
30.581,140.643,,07,82.0,6.2,1980-12-19,1,1,1,2,10721,-0.071,0.158875,5
-21.339,-174.359,,11,33.0,6.1,1980-12-19,1,0,1,2,11120,-0.071,0.158875,5
46.06,151.453,,07,33.0,6.5,1980-12-31,1,0,3,2,10720,1.294,1.15657142857,7
29.244,128.136,,08,242.0,6.1,1981-01-02,1,1,3,2,10821,1.032,1.15657142857,7
-61.091,-55.426,,03,22.0,6.0,1981-01-18,1,0,1,2,10320,1.448,1.29225,7
38.64,142.75,,07,33.0,6.9,1981-01-18,1,0,1,2,10720,1.448,1.29225,7
38.58,142.82,,07,33.0,6.2,1981-01-18,1,0,1,2,10720,1.448,1.29225,7
-4.576,139.232,,06,33.0,6.7,1981-01-19,1,0,1,2,10620,1.577,1.29225,7
38.599,142.877,,07,33.0,6.1,1981-01-19,1,0,1,2,10720,1.577,1.29225,7
-3.471,146.13,,11,33.0,6.1,1981-01-19,1,0,1,2,11120,1.577,1.29225,7
38.215,142.672,,07,20.0,6.4,1981-01-22,1,0,2,2,10720,1.427,1.12014285714,7
-29.682,60.839,,02,10.0,6.8,1981-01-23,1,0,2,2,10220,1.46,1.12014285714,7
42.524,142.122,,07,116.0,6.3,1981-01-23,1,1,2,2,10721,1.46,1.12014285714,7
30.927,101.098,,08,33.0,6.8,1981-01-23,1,0,2,2,10820,1.46,1.12014285714,7
51.744,176.274,,05,33.0,7.0,1981-01-30,1,0,3,2,10520,0.991,0.961333333333,6
-21.743,169.377,,11,30.0,6.7,1981-02-17,1,0,1,2,11120,0.94,0.71775,6
-21.541,169.462,,11,33.0,6.0,1981-02-19,1,0,1,2,11120,0.807,0.71775,6
-22.198,174.827,,11,33.0,6.2,1981-02-22,1,0,2,2,11120,1.065,0.792142857143,6
-6.41,-81.416,,14,33.0,6.0,1981-02-28,1,0,3,2,11420,0.779,0.839142857143,6
3.893,-85.915,,14,33.0,6.4,1981-03-06,1,0,3,2,11420,1.065,0.839142857143,6
-5.45,146.715,,11,227.0,6.0,1981-03-21,1,1,1,2,11121,0.998,1.003375,7
-33.661,-71.892,,03,46.0,6.2,1981-03-23,1,0,2,2,10320,1.128,1.20842857143,7
3.412,127.998,,06,61.0,6.1,1981-03-26,1,0,2,2,10620,1.138,1.20842857143,7
-59.779,150.235,,11,10.0,6.2,1981-04-09,1,0,0,2,11120,1.215,0.878428571429,6
-13.426,166.421,,11,33.0,6.9,1981-04-24,1,0,2,2,11120,1.001,0.927428571429,6
-57.591,148.079,,11,10.0,6.5,1981-04-27,1,0,3,2,11120,1.039,0.611,6
-23.721,179.981,,11,540.0,6.0,1981-04-28,1,2,3,2,11122,0.879,0.611,6
43.233,150.222,,07,49.0,6.1,1981-04-30,1,0,3,2,10720,0.465,0.611,6
36.355,71.085,,13,229.0,6.3,1981-05-02,1,1,3,2,11321,0.493,0.611,6
-1.886,-80.885,,14,33.0,6.4,1981-05-06,1,0,0,2,11420,0.851,0.353714285714,5
42.66,139.129,,07,200.0,6.0,1981-05-08,1,1,0,2,10721,0.188,0.353714285714,5
5.829,127.008,,06,145.0,6.0,1981-05-13,1,1,1,2,10621,0.301,0.383,5
-48.786,164.357,,11,33.0,7.6,1981-05-25,1,0,2,2,11120,0.5,0.198857142857,5
-5.682,151.409,,11,71.0,6.0,1981-05-28,1,1,3,2,11121,0.52,0.513,6
-35.56,-17.04,,03,10.0,6.4,1981-06-03,1,0,0,2,10320,0.195,0.288571428571,5
29.913,57.715,,13,33.0,6.1,1981-06-11,1,0,1,2,11320,0.32,0.259,5
-60.171,154.712,,11,10.0,6.0,1981-06-13,1,0,1,2,11120,0.296,0.259,5
-41.697,79.929,,02,10.0,6.0,1981-06-25,1,0,3,2,10220,0.332,0.520166666667,6
-30.269,-178.986,,11,184.0,6.1,1981-06-26,1,1,3,2,11121,0.414,0.520166666667,6
-22.293,171.742,,11,33.0,7.0,1981-07-06,1,0,0,2,11120,0.232,0.372,5
-0.166,-18.837,,09,10.0,6.4,1981-07-07,1,0,0,2,10920,0.2,0.372,5
-21.617,169.627,,11,39.5,6.2,1981-07-29,1,0,3,2,11120,0.277,0.0902857142857,5
-5.186,151.674,,11,65.8,6.2,1981-08-07,1,0,0,2,11120,1.111,0.790428571429,6
48.718,157.39,,07,40.0,6.0,1981-08-23,1,0,3,2,10720,0.407,0.450166666667,5
-14.96,-173.085,,11,25.0,7.7,1981-09-01,1,0,0,2,11120,-0.047,-0.124428571429,4
43.621,147.031,,07,45.0,6.6,1981-09-03,1,0,0,2,10720,-0.217,-0.124428571429,4
9.964,124.035,,06,644.5,6.4,1981-09-04,1,2,0,2,10622,-0.296,-0.124428571429,4
35.693,73.594,,13,33.0,6.2,1981-09-12,1,0,1,2,11320,0.028,0.10025,5
-22.518,170.506,,11,30.0,6.6,1981-09-17,1,0,2,2,11120,0.217,0.138285714286,5
-22.185,170.491,,11,33.0,6.0,1981-09-21,1,0,3,2,11120,0.225,0.0641428571429,5
-29.335,-179.039,,11,323.0,6.0,1981-09-28,1,2,3,2,11122,-0.178,0.0641428571429,5
-4.57,146.123,,11,33.0,6.3,1981-10-04,1,0,0,2,11120,-0.491,-0.183714285714,4
-11.443,66.277,,02,10.0,6.0,1981-10-07,1,0,1,2,10220,0.175,0.2065,5
-20.752,-178.632,,11,619.9,6.1,1981-10-07,1,2,1,2,11122,0.175,0.2065,5
-9.979,162.046,,11,50.2,6.0,1981-10-09,1,0,1,2,11120,0.182,0.2065,5
40.229,142.287,,07,47.0,6.0,1981-10-15,1,0,2,2,10720,0.593,0.0695714285714,5
-33.134,-73.074,,03,33.0,6.2,1981-10-16,1,0,2,2,10320,0.385,0.0695714285714,5
-7.101,128.974,,06,179.0,6.1,1981-10-17,1,1,2,2,10621,0.081,0.0695714285714,5
18.048,-102.084,,00,33.0,6.2,1981-10-25,1,0,3,2,10020,-0.294,-0.3895,4
-31.272,-110.649,,04,10.0,6.2,1981-10-28,1,0,0,2,10420,0.208,0.283285714286,5
43.542,-127.706,,05,10.0,6.0,1981-11-03,1,0,0,2,10520,0.014,0.283285714286,5
-20.046,-174.276,,11,33.0,6.3,1981-11-04,1,0,1,2,11120,-0.18,-0.077375,4
-3.558,143.79,,11,33.0,6.9,1981-11-06,1,0,1,2,11120,-0.241,-0.077375,4
-17.088,66.691,,02,10.0,6.0,1981-11-07,1,0,1,2,10220,-0.316,-0.077375,4
-32.199,-71.336,,03,65.2,6.2,1981-11-07,1,0,1,2,10320,-0.316,-0.077375,4
-65.635,179.899,,11,10.0,6.0,1981-11-15,1,0,2,2,11120,0.319,0.303571428571,5
-22.141,169.503,,11,33.0,6.2,1981-11-16,1,0,2,2,11120,0.157,0.303571428571,5
-29.516,-177.228,,11,33.0,6.0,1981-11-18,1,0,3,2,11120,0.002,0.303571428571,5
18.752,120.839,,08,24.0,6.2,1981-11-22,1,0,3,2,10820,-0.42,-0.233857142857,4
-22.504,170.635,,11,29.8,6.7,1981-11-24,1,0,3,2,11120,-0.204,-0.233857142857,4
-6.171,152.045,,11,33.0,6.0,1981-12-06,1,0,1,2,11120,1.118,1.01775,7
-6.087,148.178,,11,69.5,6.3,1981-12-11,1,0,1,2,11120,1.142,1.01775,7
23.932,125.856,,08,10.0,6.1,1981-12-12,1,0,2,2,10820,0.897,0.93,6
-29.97,-177.61,,11,28.0,6.8,1981-12-24,1,0,3,2,11120,0.549,0.745285714286,6
-29.934,-177.741,,11,33.0,7.1,1981-12-26,1,0,3,2,11120,0.453,0.745285714286,6
26.823,142.557,,01,22.2,6.7,1982-01-01,1,0,0,2,10120,-0.138,0.0981428571429,5
18.014,145.626,,01,590.2,6.1,1982-01-04,1,2,1,2,10122,-0.268,-0.410875,4
-23.165,-177.312,,11,195.0,6.1,1982-01-04,1,1,1,2,11121,-0.268,-0.410875,4
13.752,124.358,,08,45.7,6.0,1982-01-11,1,0,2,2,10820,-0.702,-0.425285714286,4
-9.55,152.161,,11,33.0,6.0,1982-01-13,1,0,2,2,11120,-0.414,-0.425285714286,4
-9.513,152.146,,11,33.0,6.0,1982-01-15,1,0,2,2,11120,-0.235,-0.425285714286,4
31.696,82.246,,13,33.0,6.0,1982-01-23,1,0,3,2,11320,0.029,-0.0292857142857,4
53.222,-165.719,,05,60.0,6.5,1982-01-25,1,0,3,2,10520,0.258,-0.0292857142857,4
-27.383,-71.782,,03,33.0,6.1,1982-01-28,1,0,0,2,10320,0.589,0.409,5
16.737,-61.43,,14,63.3,6.0,1982-01-30,1,0,0,2,11420,0.327,0.409,5
33.579,140.999,,07,18.0,6.2,1982-02-20,1,0,3,2,10720,0.903,0.7515,6
-10.861,166.015,,11,36.0,6.0,1982-02-20,1,0,3,2,11120,0.903,0.7515,6
-22.426,173.624,,11,45.0,6.0,1982-03-04,1,0,1,2,11120,-0.289,-0.35025,4
-56.037,-27.291,,03,102.0,6.0,1982-03-10,1,1,1,2,10321,-0.155,-0.35025,4
-9.265,118.479,,06,33.0,6.1,1982-03-11,1,0,2,2,10620,0.02,-0.0871428571429,4
42.158,142.361,,07,44.0,6.7,1982-03-21,1,0,3,2,10720,-0.032,-0.0731428571429,4
-52.733,-46.782,,03,10.0,6.0,1982-03-25,1,0,3,2,10320,-0.277,-0.0731428571429,4
-11.102,162.943,,11,73.0,6.1,1982-03-27,1,1,0,2,11121,-0.777,-0.587,4
-12.69,-76.065,,03,95.0,6.1,1982-03-28,1,1,0,2,10321,-0.853,-0.587,4
-31.485,-178.66,,11,79.0,6.1,1982-03-28,1,1,0,2,11121,-0.853,-0.587,4
0.088,123.332,,06,187.2,6.0,1982-03-29,1,1,0,2,10621,-0.543,-0.587,4
-15.471,-179.61,,11,33.0,6.3,1982-03-29,1,0,0,2,11120,-0.543,-0.587,4
14.315,-92.082,,14,64.8,6.0,1982-04-06,1,0,1,2,11420,-0.245,-0.217875,4
-30.185,-177.89,,11,35.0,6.1,1982-04-12,1,0,2,2,11120,0.806,0.763428571429,6
-15.792,-172.985,,11,33.0,6.0,1982-04-16,1,0,3,2,11120,0.867,0.763428571429,6
19.871,120.526,,08,10.3,6.2,1982-04-17,1,0,3,2,10820,0.88,0.738833333333,6
-29.318,-177.151,,11,25.4,6.5,1982-05-02,1,0,1,2,11120,0.788,0.481375,5
-60.597,-20.877,,03,10.0,6.7,1982-05-07,1,0,1,2,10320,0.376,0.481375,5
7.776,135.777,,06,33.0,6.0,1982-05-31,1,0,1,2,10620,-0.416,-0.18875,4
55.138,165.401,,07,33.0,6.0,1982-05-31,1,0,1,2,10720,-0.416,-0.18875,4
-41.548,-75.106,,03,33.0,6.1,1982-06-01,1,0,1,2,10320,-0.432,-0.18875,4
-18.083,-172.492,,11,33.0,6.4,1982-06-02,1,0,1,2,11120,-0.416,-0.18875,4
16.607,-98.149,,00,40.5,6.0,1982-06-07,1,0,1,2,10020,0.119,-0.18875,4
16.558,-98.358,,00,33.8,7.0,1982-06-07,1,0,1,2,10020,0.119,-0.18875,4
-17.616,-174.414,,11,123.0,6.9,1982-06-11,1,1,2,2,11121,0.152,0.0987142857143,5
13.313,-89.339,,14,81.6,7.0,1982-06-19,1,1,3,2,11421,-0.647,-0.626333333333,4
-7.339,126.043,,06,450.0,6.8,1982-06-22,1,2,0,2,10622,-1.071,-0.245428571429,4
44.679,151.143,,07,33.0,6.9,1982-06-30,1,0,1,2,10720,0.253,0.191875,5
51.426,-179.943,,05,47.7,6.3,1982-07-01,1,0,1,2,10520,0.143,0.191875,5
27.929,136.967,,01,536.0,6.5,1982-07-04,1,2,1,2,10122,0.172,0.191875,5
-51.225,160.513,,11,10.0,7.0,1982-07-07,1,0,2,2,11120,0.181,0.0345714285714,5
-21.735,173.132,,11,36.9,6.2,1982-07-17,1,0,3,2,11120,0.502,0.304,5
51.755,176.137,,05,37.8,6.2,1982-07-31,1,0,1,2,10520,0.018,-0.021,4
-12.597,165.931,,11,30.7,7.1,1982-08-05,1,0,2,2,11120,-0.012,0.123571428571,5
-11.143,115.418,,06,33.0,6.1,1982-08-07,1,0,2,2,10620,0.25,0.123571428571,5
33.772,22.961,,09,31.0,6.0,1982-08-17,1,0,3,2,10920,-0.261,-0.0865714285714,4
6.718,-82.68,,14,10.0,6.2,1982-08-19,1,0,3,2,11420,-0.152,-0.0865714285714,4
43.913,148.478,,07,33.0,6.0,1982-09-03,1,0,1,2,10720,-0.295,-0.1565,4
-15.296,-173.089,,11,33.0,6.3,1982-09-03,1,0,1,2,11120,-0.295,-0.1565,4
-25.524,-176.245,,11,33.0,6.0,1982-09-04,1,0,2,2,11120,-0.236,-0.173428571429,4
56.75,-151.77,,05,30.0,6.0,1982-09-06,1,0,2,2,10520,-0.682,-0.173428571429,4
29.325,140.36,,07,175.8,6.7,1982-09-06,1,1,2,2,10721,-0.682,-0.173428571429,4
-7.23,147.991,,11,36.8,6.4,1982-09-14,1,0,3,2,11120,-0.622,-0.351333333333,4
-14.493,-70.785,,03,128.3,6.3,1982-09-15,1,1,3,2,10321,-0.314,-0.351333333333,4
-23.469,-179.852,,11,546.0,6.2,1982-09-17,1,2,3,2,11122,0.128,-0.351333333333,4
-26.93,-175.963,,11,33.0,6.1,1982-09-20,1,0,0,2,11120,-0.106,-0.0505714285714,4
-24.271,-176.674,,11,40.0,6.0,1982-09-28,1,0,1,2,11120,-0.068,-0.052375,4
-7.156,125.876,,06,515.2,6.6,1982-10-07,1,2,2,2,10622,-0.007,-0.131571428571,4
-6.65,101.63,,10,33.0,6.1,1982-11-11,1,0,3,2,11020,-0.483,-0.402333333333,4
-1.719,-76.703,,14,195.0,6.4,1982-11-18,1,1,0,2,11421,-0.035,-0.121285714286,4
-10.599,-74.699,,03,14.0,6.3,1982-11-19,1,0,0,2,10320,0.098,-0.121285714286,4
50.205,147.727,,07,622.3,6.1,1982-11-27,1,2,1,2,10722,-0.411,-0.2625,4
-13.323,167.205,,11,256.7,6.1,1982-12-03,1,1,2,2,11121,-0.223,-0.262571428571,4
14.701,44.379,,13,5.0,6.0,1982-12-13,1,0,3,2,11320,0.348,0.0895714285714,5
36.148,69.011,,13,36.0,6.2,1982-12-16,1,0,0,2,11320,1.113,1.28028571429,7
24.595,122.547,,08,86.9,6.1,1982-12-17,1,1,0,2,10821,1.156,1.28028571429,7
19.945,121.397,,08,34.0,6.0,1982-12-28,1,0,1,2,10820,0.87,0.993875,6
-16.943,-69.114,,03,172.0,6.2,1983-01-01,1,1,2,2,10321,0.411,0.202142857143,5
-15.394,-173.33,,11,33.0,6.1,1983-01-08,1,0,3,2,11120,0.757,0.722857142857,6
55.87,-154.21,,05,0.0,6.0,1983-01-14,1,0,3,2,10520,0.383,0.722857142857,6
-5.458,147.046,,11,234.9,6.5,1983-01-16,1,1,0,2,11121,0.377,0.731714285714,6
-57.966,-24.311,,03,56.0,6.5,1983-01-18,1,0,0,2,10320,0.95,0.731714285714,6
16.147,-95.232,,00,56.8,6.7,1983-01-24,1,0,1,2,10020,1.155,1.075875,7
12.942,93.582,,10,78.0,6.1,1983-01-24,1,1,1,2,11021,1.155,1.075875,7
-49.556,-114.079,,04,10.0,6.0,1983-01-26,1,0,1,2,10420,0.661,1.075875,7
-30.383,-179.339,,11,238.0,6.0,1983-01-26,1,1,1,2,11121,0.661,1.075875,7
-29.707,-177.837,,11,52.0,6.0,1983-02-07,1,0,3,2,11120,0.072,0.210571428571,5
13.837,144.935,,01,105.0,6.3,1983-02-13,1,1,3,2,10121,0.387,0.210571428571,5
54.969,-159.236,,05,33.0,6.0,1983-02-14,1,0,0,2,10520,0.779,0.899571428571,6
49.243,155.601,,07,56.0,6.0,1983-02-26,1,0,1,2,10720,0.65,0.891875,6
43.813,147.397,,07,33.0,6.2,1983-03-10,1,0,3,2,10720,0.873,0.835666666667,6
-6.972,147.389,,11,61.7,6.0,1983-03-11,1,0,3,2,11120,0.714,0.835666666667,6
-4.056,127.924,,06,16.9,6.0,1983-03-12,1,0,3,2,10620,0.73,0.835666666667,6
-4.883,153.581,,11,88.8,7.6,1983-03-18,1,1,0,2,11121,0.395,0.472571428571,5
-21.466,-175.451,,11,68.0,6.4,1983-03-21,1,0,0,2,11120,0.395,0.472571428571,5
8.717,-83.123,,14,37.0,7.3,1983-04-03,1,0,2,2,11420,0.762,0.719714285714,6
52.931,159.858,,07,38.0,6.0,1983-04-04,1,0,2,2,10720,0.697,0.719714285714,6
49.408,155.602,,07,51.0,6.1,1983-04-04,1,0,2,2,10720,0.697,0.719714285714,6
5.723,94.722,,10,78.5,6.8,1983-04-04,1,1,2,2,11021,0.697,0.719714285714,6
-15.038,167.289,,11,123.0,6.2,1983-04-04,1,1,2,2,11121,0.697,0.719714285714,6
10.419,-62.764,,14,40.0,6.0,1983-04-11,1,0,3,2,11420,0.097,0.33,5
-4.843,-78.103,,14,104.2,6.7,1983-04-12,1,1,3,2,11421,0.103,0.33,5
-20.725,169.232,,11,26.1,6.2,1983-04-17,1,0,0,2,11120,0.278,0.358,5
27.793,62.054,,13,64.0,6.5,1983-04-18,1,0,0,2,11320,0.528,0.358,5
-8.875,157.669,,11,12.4,6.1,1983-04-24,1,0,1,2,11120,0.533,0.63,6
41.473,143.764,,07,30.4,6.5,1983-04-30,1,0,2,2,10720,0.834,0.746285714286,6
46.353,153.453,,07,24.0,6.1,1983-05-01,1,0,2,2,10720,0.838,0.746285714286,6
-4.805,152.509,,11,71.6,6.5,1983-05-10,1,1,3,2,11121,0.689,0.7075,6
-5.399,150.896,,11,112.4,6.1,1983-05-10,1,1,3,2,11121,0.689,0.7075,6
-18.907,-175.641,,11,33.0,6.5,1983-05-15,1,0,0,2,11120,0.416,0.412857142857,5
-15.694,-172.812,,11,33.0,6.1,1983-06-01,1,0,2,2,11120,-0.081,0.0994285714286,5
-17.038,-174.605,,11,179.6,6.6,1983-06-01,1,1,2,2,11121,-0.081,0.0994285714286,5
-9.512,-71.249,,03,598.6,6.2,1983-06-02,1,2,2,2,10322,-0.285,0.0994285714286,5
51.414,-174.111,,05,20.8,6.2,1983-06-09,1,0,3,2,10520,-0.036,-0.227,4
40.268,139.023,,07,28.0,6.3,1983-06-09,1,0,3,2,10720,-0.036,-0.227,4
40.237,139.023,,07,30.6,6.3,1983-06-09,1,0,3,2,10720,-0.036,-0.227,4
41.346,139.099,,07,9.9,6.9,1983-06-21,1,0,1,2,10720,0.863,0.42575,5
21.721,103.282,,08,18.4,6.1,1983-06-24,1,0,1,2,10820,0.158,0.42575,5
24.176,122.402,,08,44.1,6.1,1983-06-24,1,0,1,2,10820,0.158,0.42575,5
20.161,122.379,,08,220.3,6.1,1983-07-03,1,1,3,2,10821,0.042,0.306857142857,5
-22.599,171.02,,11,33.0,6.1,1983-07-05,1,0,3,2,11120,-0.033,0.0663333333333,5
-22.609,170.731,,11,33.7,6.2,1983-07-07,1,0,3,2,11120,0.141,0.0663333333333,5
-60.889,-53.02,,03,10.0,6.9,1983-07-11,1,0,0,2,10320,0.148,0.201571428571,5
61.02,-147.14,,05,17.0,6.4,1983-07-12,1,0,0,2,10520,0.373,0.201571428571,5
12.669,-87.181,,14,86.3,6.0,1983-07-18,1,1,1,2,11421,-0.256,-0.033625,4
53.93,158.372,,07,180.4,6.1,1983-07-24,1,1,1,2,10721,0.277,-0.033625,4
20.435,122.101,,08,157.9,6.5,1983-08-02,1,1,3,2,10821,-0.153,-0.0243333333333,4
55.867,161.287,,07,62.6,7.0,1983-08-17,1,0,1,2,10720,0.523,0.579625,6
18.231,120.86,,08,28.8,6.2,1983-08-17,1,0,1,2,10820,0.523,0.579625,6
33.509,131.484,,07,126.4,6.1,1983-08-25,1,1,2,2,10721,0.68,0.783714285714,6
-16.708,-172.082,,11,38.7,6.0,1983-08-30,1,0,3,2,11120,1.127,0.783714285714,6
-17.33,-69.932,,03,105.3,6.0,1983-09-01,1,1,3,2,10321,0.907,0.798285714286,6
60.97,-147.31,,05,30.0,6.3,1983-09-07,1,0,3,2,10520,0.735,0.798285714286,6
36.502,71.082,,13,208.8,6.1,1983-09-12,1,1,0,2,11321,0.559,0.468285714286,5
18.104,145.77,,01,158.5,6.3,1983-09-14,1,1,0,2,10121,0.609,0.468285714286,5
-24.032,-179.796,,11,510.2,6.0,1983-09-16,1,2,1,2,11122,0.805,0.55475,6
-16.636,-177.476,,11,33.0,6.1,1983-09-17,1,0,1,2,11120,0.913,0.55475,6
24.095,122.148,,08,28.2,6.0,1983-09-21,1,0,1,2,10820,0.257,0.55475,6
-26.535,-70.563,,03,14.8,7.3,1983-10-04,1,0,3,2,10320,0.109,0.0911666666667,5
44.229,130.741,,07,557.9,6.3,1983-10-08,1,2,0,2,10722,-0.108,0.0865714285714,5
-5.458,146.02,,11,58.6,6.0,1983-10-08,1,0,0,2,11120,-0.108,0.0865714285714,5
-8.101,156.311,,11,7.4,6.7,1983-10-15,1,0,1,2,11120,0.058,-0.07125,4
1.084,121.052,,06,40.1,6.0,1983-10-16,1,0,1,2,10620,-0.204,-0.07125,4
37.588,-17.52,,09,10.0,6.0,1983-10-17,1,0,1,2,10920,-0.211,-0.07125,4
-20.794,-173.758,,11,30.4,6.0,1983-10-17,1,0,1,2,11120,-0.211,-0.07125,4
-60.62,-25.392,,03,33.0,6.2,1983-10-22,1,0,2,2,10320,0.206,0.178428571429,5
-60.665,-25.451,,03,24.0,6.8,1983-10-22,1,0,2,2,10320,0.206,0.178428571429,5
-60.404,-24.865,,03,33.0,6.3,1983-10-22,1,0,2,2,10320,0.206,0.178428571429,5
