,”long","lat","clust"
"600841",-92.053,13.4441,15
"600842",-73.2214,-35.506,4
"600843",-67.8517,18.8647,15
"600844",93.8935,3.1459,11
"600845",141.9402,31.4787,8
"600846",145.474,13.3351,2
"600847",-71.8306,-14.9808,4
"600848",-73.0409,-35.4953,4
"600849",-73.7307,19.4151,15
"600850",-98.4652,36.5245,1
"600851",179.9913,-24.3862,5
"600852",-119.652,41.8665,1
"600853",126.6971,9.1245,7
"600854",126.9154,9.0822,7
"600855",-68.9368,19.2476,15
"600856",46.3672,12.0532,14
"600857",-67.7728,18.999,15
"600858",142.6098,11.6367,2
"600859",126.548,9.1255,7
"600860",-59.0149,13.9661,15
"600861",-67.7453,18.9755,15
"600862",-176.2298,-19.1547,5
"600863",30.2723,1.1803,10
"600864",-178.1887,-18.1214,5
"600865",66.1182,-11.8702,3
"600866",149.052,-6.4377,12
"600867",-68.6928,17.899,15
"600868",69.2987,36.9174,14
"600869",152.0598,-5.529,12
"600870",69.2581,36.8331,14
"600871",-178.5541,-21.5179,5
"600872",-66.267,19.5352,15
"600873",-87.2472,-41.2202,4
"600874",-67.9485,19.059,15
"600875",-174.9342,-18.95,5
"600876",-65.4983,19.6645,15
"600877",-79.7199,7.146,15
"600878",67.6036,35.6289,14
"600879",166.7655,-13.5937,12
"600880",147.2542,14.7186,2
"600881",-64.2023,18.8542,15
"600882",-67.7377,19.0437,15
"600883",-68.1022,18.985,15
"600884",-67.9757,19.0348,15
"600885",165.1378,-10.4031,12
"600886",165.3123,-10.2892,12
"600887",164.5534,-9.9532,12
"600888",164.4935,-10.5347,12
"600889",165.0457,-10.2937,12
"600890",164.9952,-10.3032,12
"600891",164.9439,-10.3951,12
"600892",131.0272,-0.8707,7
"600893",165.0984,-10.3294,12
"600894",164.8174,-10.6026,12
"600895",-72.9675,-16.0244,4
"600896",3.1084,72.5119,10
"600897",165.0258,-10.2651,12
"600898",94.8689,30.4,9
"600899",165.3701,-10.5494,12
"600900",-67.6757,18.8987,15
"600901",-67.7293,18.9865,15
"600902",165.1695,-10.4566,12
"600903",165.4797,-10.5429,12
"600904",-90.8832,13.39,15
"600905",-67.7523,18.9768,15
"600906",-65.5682,19.3287,15
"600907",-58.5253,13.8117,15
"600908",79.0091,-36.5674,3
"600909",94.944,30.3823,9
"600910",164.7763,-10.6517,12
"600911",-67.6445,18.9848,15
"600912",131.7846,32.0802,9
"600913",125.7211,5.8956,7
"600914",69.6505,-24.2443,3
"600915",-175.328,-15.016,5
"600916",164.8599,-10.5502,12
"600917",166.0242,-8.4563,12
"600918",142.2949,-4.0693,7
"600919",161.3227,-10.3936,12
"600920",-176.7795,51.565,13
"600921",-177.5668,-32.2909,5
"600922",165.4116,-10.5412,12
"600923",164.8481,-10.4577,12
"600924",120.9419,18.7991,9
"600925",-67.2907,18.961,15
"600926",165.4157,-10.4736,12
"600927",131.4774,31.0298,9
"600928",-67.7147,18.9417,15
"600929",-178.2879,-32.5271,5
"600930",-67.7958,18.7343,15
"600931",-177.3487,-32.6781,5
"600932",-120.8703,34.579,1
"600933",-155.9428,55.3262,6
"600934",-58.4068,13.948,15
"600935",-67.6645,18.9817,15
"600936",-9.42,38.79,10
"600937",-178.2791,-18.0193,5
"600938",79.1538,30.4476,14
"600939",178.4113,51.7894,13
"600940",-66.5942,18.7095,15
"600941",72.4886,37.9667,14
"600942",71.0152,36.4182,14
"600943",-120.2849,39.4502,1
"600944",142.5844,25.4548,2
"600945",-67.7962,18.918,15
"600946",125.1221,2.8901,7
"600947",-67.8703,17.9328,15
"600948",-67.8142,18.7402,15
"600949",153.0827,-4.9745,12
"600950",-71.903,-31.725,4
"600951",-65.5407,18.8295,15
"600952",-58.2924,13.8783,15
"600953",-58.467,13.7871,15
"600954",-64.028,18.9672,15
"600955",-177.7816,-32.5373,5
"600956",165.3917,-10.4231,12
"600957",122.8274,1.07,7
"600958",138.5145,-2.2993,7
"600959",129.2627,-7.2373,7
"600960",-67.7985,18.8928,15
"600961",-176.758,-33.1386,5
"600962",-92.1358,14.0201,15
"600963",-119.6404,41.8508,1
"600964",-167.7869,51.1574,13
"600965",-78.8985,2.7567,15
"600966",23.6567,48.0951,10
"600967",-176.9954,-31.4013,5
"600968",142.3724,23.047,2
"600969",-67.8318,19.0288,15
"600970",-65.3998,19.565,15
"600971",-178.3544,-30.1659,5
"600972",104.584,35.4362,9
"600973",130.31,-6.4907,7
"600974",-67.7563,18.9533,15
"600975",128.0901,-7.5735,7
"600976",153.6345,-9.1464,12
"600977",-65.4613,19.2427,15
"600978",-174.9313,-15.7377,5
"600979",126.9332,5.6399,7
"600980",-178.285,-32.9121,5
"600981",156.1033,-7.2438,12
"600982",-177.6443,-22.4534,5
"600983",-66.8312,19.0547,15
"600984",-66.828,19.134,15
"600985",-178.6816,-17.5898,5
"600986",103.8487,-4.6706,11
"600987",166.7158,-14.8319,12
"600988",-68.7608,19.2563,15
"600989",-171.1616,-32.6983,5
"600990",-163.6633,53.4235,13
"600991",-65.463,19.3257,15
"600992",-65.5717,19.558,15
"600993",137.3026,-4.3127,7
"600994",-128.8542,44.5594,6
"600995",142.8309,12.4637,2
"600996",-163.6445,53.4047,13
"600997",-58.0188,13.9863,15
"600998",-65.4772,19.4753,15
"600999",-27.3289,-55.419,4
"601000",125.3913,-4.4112,7
"601001",-71.806,-31.713,4
"601002",-179.8337,51.6874,13
"601003",125.2664,-0.3705,7
"601004",130.0371,-6.4856,7
"601005",71.1292,36.9035,14
"601006",-67.7063,19.022,15
"601007",146.7512,13.5181,2
"601008",-90.3706,13.1203,15
"601009",66.4827,-16.51,3
"601010",-156.7703,54.8179,6
"601011",152.1028,-4.548,12
"601012",-97.895,36.8713,1
"601013",-65.8515,19.8563,15
"601014",-65.386,19.15,15
"601015",-65.337,19.1593,15
"601016",-170.2663,51.375,13
"601017",-63.8302,18.641,15
"601018",-177.9794,-18.1277,5
"601019",127.1425,4.5756,7
"601020",122.7521,23.9571,9
"601021",-178.8559,51.1107,13
"601022",-13.0422,-11.1984,4
"601023",54.5746,-34.8339,3
"601024",-109.6859,25.4348,1
"601025",152.3076,-10.301,12
"601026",-179.945,-24.7409,5
"601027",-47.6448,-60.1547,4
"601028",-72.562,-33.796,4
"601029",-71.379,-18.405,4
"601030",-74.3224,-35.669,4
"601031",-105.0838,-35.5251,4
"601032",141.0403,27.503,2
"601033",-90.3228,13.6162,15
"601034",127.028,25.0611,9
"601035",122.4317,0.4039,7
"601036",-23.7443,-57.2571,4
"601037",94.9308,30.3218,9
"601038",-67.9368,18.8553,15
"601039",-66.7539,-24.2099,4
"601040",-71.967,-31.688,4
"601041",-98.2593,36.842,1
"601042",-96.8597,36.3875,1
"601043",-98.2516,36.8458,1
"601044",125.9375,6.0596,7
"601045",179.6732,-23.082,5
"601046",-66.761,-23.955,4
"601047",-59.0938,13.8352,15
"601048",-58.9914,13.825,15
"601049",-46.2022,24.3874,15
"601050",96.2302,19.0777,11
"601051",-177.9909,-20.9596,5
"601052",-65.546,19.4553,15
"601053",-98.2588,36.8477,1
"601054",-65.4997,19.5925,15
"601055",-149.701,62.3398,6
"601056",-67.9835,19.0455,15
"601057",-67.9242,19.1415,15
"601058",-65.5093,19.1325,15
"601059",95.047,30.3099,9
"601060",-119.6424,41.8627,1
"601061",-97.6892,36.6,1
"601062",-67.946,19.1353,15
"601063",-178.3823,-17.9798,5
"601064",-152.9761,56.8089,6
"601065",54.6102,-34.6166,3
"601066",-97.4588,36.2807,1
"601067",93.694,24.0249,9
"601068",134.1963,38.0618,8
"601069",-97.6428,36.2821,1
"601070",-98.25,36.834,1
"601071",-96.8281,2.4164,15
"601072",141.7601,37.8388,8
"601073",-121.974,37.5777,1
"601074",-98.245,36.837,1
"601075",54.6436,-34.7963,3
"601076",-97.638,36.284,1
"601077",179.8219,-24.3408,5
"601078",145.4633,18.7747,2
"601079",94.8353,30.3416,9
"601080",-164.7359,53.0486,13
"601081",-175.0254,-20.6576,5
"601082",32.9518,34.6817,10
"601083",-163.1553,53.9093,13
"601084",-98.2445,36.8367,1
"601085",69.794,38.8831,14
"601086",139.7697,28.7644,2
"601087",-58.4556,13.9234,15
"601088",-127.4575,-54.7877,4
"601089",-127.3297,-55.0311,4
"601090",109.7973,-9.028,11
"601091",86.8138,33.1185,14
"601092",179.6726,-25.7174,5
"601093",-71.703,-32.221,4
"601094",96.2186,2.3014,11
"601095",120.338,37.9211,9
"601096",-98.2284,36.8464,1
"601097",-65.5345,19.6147,15
"601098",-122.76,38.8175,1
"601099",-65.9135,19.4142,15
"601100",-8.48,37.35,10
"601101",141.162,33.6059,8
"601102",-119.6335,41.8862,1
"601103",94.7169,5.0485,11
"601104",-176.9435,-21.7694,5
"601105",-66.3647,-22.7502,4
"601106",143.1464,39.777,8
"601107",143.3618,39.6801,8
"601108",-72.191,-33.861,4
"601109",96.3431,2.3431,11
"601110",-97.6848,36.6004,1
"601111",-176.8228,-31.0222,5
"601112",-174.1483,-17.0529,5
"601113",169.2873,-21.3185,5
"601114",68.4083,-24.8974,3
"601115",-176.3466,-26.992,5
"601116",-27.5125,-56.1623,4
"601117",-177.5664,-30.3215,5
"601118",-178.6966,-17.5591,5
"601119",-170.1479,51.6068,13
"601120",-161.7788,54.1686,6
"601121",121.4648,23.9069,9
"601122",85.2824,27.7012,14
"601123",-67.6587,18.9137,15
"601124",-176.3824,-25.5974,5
"601125",-65.433,19.2558,15
"601126",-65.5263,19.3013,15
"601127",-13.6967,-11.7476,4
"601128",94.8889,30.3434,9
"601129",-119.6288,41.8878,1
"601130",126.9949,25.0776,9
"601131",-64.6655,19.5568,15
"601132",74.8025,39.6751,14
"601133",-64.5757,19.4745,15
"601134",-64.5797,19.538,15
"601135",52.913,28.274,14
"601136",-64.7528,19.3267,15
"601137",-64.5978,19.2598,15
"601138",66.6621,-14.7584,3
"601139",-64.6393,19.3788,15
"601140",135.6263,-3.6433,7
"601141",-21.1776,-0.6942,15
"601142",-27.1656,-60.1979,4
"601143",50.7989,12.812,14
"601144",-65.4762,19.674,15
"601145",-92.511,14.672,15
"601146",168.9491,54.364,13
"601147",-66.4273,19.1565,15
"601148",-64.9683,18.514,15
"601149",142.5228,41.9722,8
"601150",141.1455,32.4788,8
"601151",-45.705,21.2168,15
"601152",-96.81,36.3403,1
"601153",144.8892,37.0185,8
"601154",148.617,-5.6684,12
"601155",66.7901,-14.9022,3
"601156",-96.8037,36.3404,1
"601157",-177.1785,51.6645,13
"601158",171.0679,-22.3503,5
"601159",-66.8985,-23.9425,4
"601160",179.3294,-37.4587,5
"601161",153.6988,48.1997,8
"601162",-165.0373,53.6652,13
"601163",152.5984,-6.2173,12
"601164",-73.0956,-15.9123,4
"601165",119.8447,-0.7317,7
"601166",128.3095,1.4588,7
"601167",-97.1152,35.4476,1
"601168",142.295,30.0134,8
"601169",-82.6657,17.5935,15
"601170",-170.164,51.902,13
"601171",119.4336,-8.5552,7
"601172",122.0779,16.6012,9
"601173",-170.361,51.805,13
"601174",164.745,-10.2908,12
"601175",66.4616,-28.6748,3
"601176",99.8903,-3.1085,11
"601177",141.9858,30.7053,8
"601178",26.297,40.248,10
"601179",178.3411,-26.3229,5
"601180",26.266,40.2844,10
"601181",-27.2247,-56.0426,4
"601182",125.9262,9.9663,7
"601183",-65.452,19.7137,15
"601184",-65.4497,19.617,15
"601185",-67.7738,18.9327,15
"601186",-67.826,18.9213,15
"601187",26.302,40.2527,10
"601188",-68.0518,19.1245,15
"601189",166.9884,-12.6683,12
"601190",159.9365,-9.6694,12
"601191",-152.859,59.967,6
"601192",162.9304,-62.189,5
"601193",132.3767,33.4086,9
"601194",122.581,24.8031,9
"601195",26.8444,36.6246,10
"601196",-67.7517,19.0758,15
"601197",-67.01,18.5783,15
"601198",-177.6079,-29.5857,5
"601199",-67.699,19.1288,15
"601200",-98.3999,36.6066,1
"601201",-150.7219,64.7381,6
"601202",-177.8386,-32.0139,5
"601203",-178.1241,-30.3434,5
"601204",78.0652,37.4984,14
"601205",-97.5234,36.296,1
"601206",-98.2303,36.8416,1
"601207",-178.4315,-32.8482,5
"601208",-178.6664,-33.01,5
"601209",-178.5605,-32.9814,5
"601210",146.1605,13.0446,2
"601211",146.2265,13.0954,2
"601212",146.1667,13.0152,2
"601213",161.5893,-10.2794,12
"601214",141.1149,35.5365,8
"601215",97.983,2.3627,11
"601216",-69.6582,19.252,15
"601217",-86.4517,11.2101,15
"601218",73.1884,33.8901,14
"601219",73.3002,33.3021,14
"601220",136.8663,31.4304,8
"601221",108.9776,-8.3034,11
"601222",145.3822,-5.6864,12
"601223",-70.2558,-20.2998,4
"601224",139.9398,30.9602,8
"601225",-67.7173,18.9495,15
"601226",-70.826,-26.942,4
"601227",127.0402,1.972,7
"601228",140.5911,29.8756,8
"601229",128.17,-3.8049,7
"601230",144.0997,-4.6673,12
"601231",-65.4922,19.4977,15
"601232",-129.6197,49.3925,6
"601233",-97.6149,36.6047,1
"601234",144.5462,14.0017,2
"601235",-96.948,36.159,1
"601236",-65.528,19.6382,15
"601237",-66.2947,19.2575,15
"601238",-75.5715,-8.408,15
"601239",124.8199,12.8475,7
"601240",-96.8201,36.3397,1
"601241",-92.0752,13.9619,15
"601242",-64.1648,18.95,15
"601243",-64.1915,18.8495,15
"601244",176.8835,-64.526,5
"601245",121.4563,23.1249,9
"601246",-97.5661,35.9902,1
"601247",126.7654,6.7349,7
"601248",-117.445,34.092,1
"601249",100.653,-0.4581,11
"601250",-46.6928,18.5918,15
"601251",-177.3424,-27.708,5
"601252",57.7099,30.0343,14
"601253",69.7492,35.3898,14
"601254",-66.7798,19.0493,15
"601255",-66.79,19.1105,15
"601256",-141.4206,66.1046,6
"601257",151.8114,-5.7866,12
"601258",-65.2878,19.4193,15
"601259",114.7803,-10.9286,7
"601260",139.2238,-2.6707,7
"601261",28.7378,37.1478,10
"601262",-176.506,-16.1896,5
"601263",139.2153,-2.8137,7
"601264",-69.9355,-32.0748,4
"601265",71.1658,36.5206,14
"601266",-172.9485,-15.6338,5
"601267",-58.6986,13.8782,15
"601268",-152.0517,61.9493,6
"601269",128.2474,2.5101,7
"601270",-66.8033,19.1433,15
"601271",130.7022,-6.5268,7
"601272",-65.3127,18.5852,15
"601273",78.8949,37.2601,14
"601274",146.1902,13.0734,2
"601275",146.2059,13.1282,2
"601276",-179.3907,-33.286,5
"601277",-65.6383,19.6708,15
"601278",-151.1902,60.6766,6
"601279",179.7586,-25.7973,5
"601280",126.8422,1.6615,7
"601281",-64.6345,19.179,15
"601282",-64.616,19.0945,15
"601283",-91.2284,13.6602,15
"601284",-119.4346,-54.4976,4
"601285",-173.7055,-22.2154,5
"601286",-178.5023,-20.9215,5
"601287",-71.3795,-27.9498,4
"601288",-68.1947,19.2858,15
"601289",-152.0852,61.7175,6
"601290",-13.4273,-23.576,4
"601291",121.8155,-0.5927,7
"601292",-97.5661,35.9877,1
"601293",126.1714,0.9063,7
"601294",112.6694,-9.2598,11
"601295",-12.3562,-22.5972,4
"601296",-67.7955,18.8013,15
"601297",151.7847,-6.0266,12
"601298",-173.931,-16.8872,5
"601299",120.32,14.897,9
"601300",-97.5694,35.989,1
"601301",71.4425,36.7303,14
"601302",-73.1014,6.8911,15
"601303",124.6055,-10.2464,7
"601304",112.6786,-9.3764,11
"601305",-177.9142,-19.4383,5
"601306",-176.1277,51.726,13
"601307",-73.075,6.7602,15
"601308",-97.5693,35.9987,1
"601309",-178.8337,-17.7683,5
"601310",-27.6527,-55.6213,4
"601311",-65.9112,19.1618,15
"601312",-173.8784,51.4999,13
"601313",166.8538,-14.1708,12
"601314",126.0622,2.4512,7
"601315",116.8575,6.2821,7
"601316",161.909,-11.0761,12
"601317",-151.1734,61.3457,6
"601318",144.6891,13.6704,2
"601319",-65.9392,19.0988,15
"601320",139.4813,-2.7564,7
"601321",-178.6737,-33.1923,5
"601322",71.2466,37.4101,14
"601323",-128.3876,44.0096,6
"601324",23.9647,40.4635,10
"601325",-27.6261,-56.1672,4
"601326",-65.6873,19.5755,15
"601327",-111.2543,-34.9647,4
"601328",-58.3594,13.8862,15
"601329",-174.0685,-18.024,5
"601330",-174.9475,-18.0651,5
"601331",-179.1999,-22.0347,5
"601332",-174.2339,-18.2007,5
"601333",96.9953,0.4163,11
"601334",-169.4218,52.2377,13
"601335",-169.446,52.213,13
"601336",-169.356,52.153,13
"601337",-169.4203,52.2416,13
"601338",-119.6226,41.8875,1
"601339",-169.3265,52.1358,13
"601340",158.5435,-8.9989,12
"601341",-169.4832,52.3144,13
"601342",-169.425,52.2307,13
"601343",-150.9389,60.9827,6
"601344",22.8694,34.8148,10
"601345",-160.608,55.8541,6
"601346",-175.7,-19.0777,5
"601347",-174.6183,-22.5497,5
"601348",-119.621,41.8883,1
"601349",-90.6925,13.3666,15
"601350",-175.3615,-21.4353,5
"601351",-169.4458,52.376,13
"601352",-169.5781,52.7811,13
"601353",-67.8607,18.6652,15
"601354",-169.2434,52.0935,13
"601355",-169.4223,52.208,13
"601356",-169.3546,52.1052,13
"601357",-169.2506,52.0978,13
"601358",-169.2283,52.2492,13
"601359",-169.2522,52.1499,13
"601360",-169.3036,52.3383,13
"601361",-176.7636,51.7333,13
"601362",125.7471,5.9575,7
"601363",-169.5044,52.2226,13
"601364",-169.287,52.3111,13
"601365",-169.3906,52.2331,13
"601366",127.0198,27.0216,9
"601367",-169.3155,52.218,13
"601368",-119.618,41.8799,1
"601369",-169.3428,52.4617,13
"601370",-169.3144,52.3188,13
"601371",-169.5425,52.364,13
"601372",-169.4841,52.2583,13
"601373",126.9723,-0.932,7
"601374",-119.6273,41.8995,1
"601375",-169.3688,52.3046,13
"601376",-169.3387,52.3072,13
"601377",-169.292,52.1055,13
"601378",-169.3373,52.2445,13
"601379",-169.2796,52.2426,13
"601380",-169.5315,52.3392,13
"601381",-169.7741,52.8534,13
"601382",-97.5602,35.9886,1
"601383",-169.2509,52.489,13
"601384",69.0766,-4.6451,3
"601385",134.7032,-3.8163,7
"601386",-169.4431,52.1561,13
"601387",-169.5653,52.4321,13
"601388",161.4308,-10.3662,12
"601389",-93.9442,16.3347,1
"601390",-68.9745,18.5535,15
"601391",-169.4025,52.2068,13
"601392",-169.3655,52.1332,13
"601393",-169.3134,52.3656,13
"601394",124.0401,2.0332,7
"601395",-169.418,52.302,13
"601396",-71.1539,-29.501,4
"601397",-67.917,18.9355,15
"601398",128.8244,-7.326,7
"601399",143.5261,24.0985,2
"601400",-97.5667,36.0018,1
"601401",-97.5761,36.006,1
"601402",-123.6168,38.9112,1
"601403",167.3531,-13.6955,12
"601404",138.5192,-2.6429,7
"601405",-64.4578,19.1405,15
"601406",-169.3298,52.2078,13
"601407",151.9976,-5.384,12
"601408",81.0628,35.5398,14
"601409",124.0369,-9.3022,7
"601410",138.4657,-2.4934,7
"601411",138.3675,-2.4802,7
"601412",-169.2793,52.0122,13
"601413",-169.293,51.9917,13
"601414",-65.4497,19.691,15
"601415",158.6008,-54.4664,5
"601416",-169.28,52.315,13
"601417",-97.5789,35.9886,1
"601418",-169.296,52.005,13
"601419",-65.243,19.64,15
"601420",-65.6145,19.5142,15
"601421",-75.9807,19.7236,15
"601422",-65.1495,19.3765,15
"601423",-97.5813,35.9909,1
"601424",167.5714,-15.9417,12
"601425",122.3544,-2.7685,7
"601426",-75.1426,-5.926,15
"601427",-169.227,52.168,13
"601428",-169.289,51.9753,13
"601429",-169.25,51.983,13
"601430",-75.5939,-9.9616,4
"601431",-177.4893,-25.4054,5
"601432",-169.44,52.286,13
"601433",-173.4046,-15.873,5
"601434",139.9035,27.6893,2
"601435",121.6958,21.1707,9
"601436",124.0767,-1.5862,7
"601437",138.3174,-2.8175,7
"601438",-97.5162,36.2874,1
"601439",-169.1772,51.9142,13
"601440",-66.1213,19.6677,15
"601441",138.4086,-2.6831,7
"601442",94.801,30.3,9
"601443",-104.3767,7.1852,1
"601444",-169.3472,52.1984,13
"601445",-58.6663,13.9105,15
"601446",145.5609,16.9657,2
"601447",-97.5565,35.9851,1
"601448",-64.3695,19.6332,15
"601449",141.0333,25.4195,2
"601450",125.0706,-49.236,3
"601451",-71.8231,-34.9563,4
"601452",-155.6228,19.4307,13
"601453",123.109,4.9127,7
"601454",104.1503,31.7155,9
"601455",-64.723,19.2458,15
"601456",179.7171,-32.6309,5
"601457",126.8366,-0.9837,7
"601458",-169.2763,52.0112,13
"601459",-169.3399,52.0588,13
"601460",-169.284,52.1019,13
"601461",-169.4714,52.2065,13
"601462",-169.258,51.99,13
"601463",92.4869,13.1172,11
"601464",-169.321,51.976,13
"601465",-169.318,52.028,13
"601466",-169.258,51.9709,13
"601467",-169.222,52.014,13
"601468",-169.355,52.103,13
"601469",-61.5688,-58.27,4
"601470",-108.4976,-8.721,1
"601471",-169.282,51.966,13
"601472",-169.287,52.003,13
"601473",-169.3444,52.1216,13
"601474",-169.298,52.05,13
"601475",-174.3345,-17.7278,5
"601476",-169.293,52.0469,13
"601477",-77.3152,8.2309,15
"601478",-128.8926,47.6195,6
"601479",-68.9412,18.5073,15
"601480",122.3241,0.4137,7
"601481",-153.1961,59.8935,6
"601482",130.7885,28.9227,9
"601483",64.629,25.7558,14
"601484",144.5761,13.2621,2
"601485",-92.4735,14.6644,15
"601486",-169.3865,52.3614,13
"601487",-66.4425,18.8175,15
"601488",139.8174,27.6529,2
"601489",-67.169,19.107,15
"601490",139.9249,36.0366,8
"601491",-64.7255,19.5545,15
"601492",-65.728,19.4897,15
"601493",-64.6913,19.6248,15
"601494",-169.5906,52.1251,13
"601495",-66.3438,19.506,15
"601496",-169.8296,52.5323,13
"601497",-169.9698,52.646,13
"601498",-66.309,19.6068,15
"601499",-169.355,52.0523,13
"601500",-66.1448,19.0458,15
"601501",-169.3884,52.131,13
"601502",-119.6266,41.9229,1
"601503",166.2308,-10.8877,12
"601504",11.9012,57.7862,10
"601505",-66.4028,19.4285,15
"601506",-169.3455,51.9703,13
"601507",-169.3517,52.359,13
"601508",119.8359,16.3064,9
"601509",-66.3472,19.4035,15
"601510",34.9776,36.5689,10
"601511",-66.8008,19.036,15
"601512",-121.6735,37.3137,1
"601513",-130.0869,50.6275,6
"601514",-66.7162,19.4852,15
"601515",-169.3218,52.228,13
"601516",154.234,-25.3725,12
"601517",-130.0112,50.6293,6
"601518",35.4077,31.0977,10
"601519",-65.636,19.6283,15
"601520",-66.3735,19.5078,15
"601521",-66.3445,19.3828,15
"601522",-64.181,18.7858,15
"601523",-108.8007,21.2971,1
"601524",-176.0466,-27.0321,5
"601525",-65.9983,19.0792,15
"601526",140.7655,37.1384,8
"601527",-68.5829,-21.2011,4
"601528",33.6486,34.2996,10
"601529",-150.7205,62.2831,6
"601530",-176.0098,-27.1508,5
"601531",-140.9808,-56.9624,5
"601532",-176.8636,-23.0492,5
"601533",-179.2778,-34.1004,5
"601534",-176.0817,-22.3168,5
"601535",-173.5045,-15.6818,5
"601536",156.8881,48.3261,8
"601537",-62.8973,18.062,15
"601538",-174.3087,-22.5453,5
"601539",-174.5005,-23.4659,5
"601540",139.7138,27.7646,2
"601541",159.8214,-7.6105,12
"601542",145.0422,13.8203,2
"601543",-64.5927,19.4462,15
"601544",20.6582,67.1299,10
"601545",-66.3407,19.4475,15
"601546",-176.2537,-26.9752,5
"601547",-66.2257,19.5532,15
"601548",-172.5425,-17.3927,5
"601549",-97.5559,35.9798,1
"601550",126.3765,6.3348,7
"601551",-64.521,18.1612,15
"601552",142.2973,40.059,8
"601553",-93.0114,14.8253,15
"601554",-66.2935,19.5023,15
"601555",94.9328,30.3496,9
"601556",101.9394,-7.0815,11
"601557",-66.293,19.5452,15
"601558",-175.7738,-26.7522,5
"601559",-151.8248,63.355,6
"601560",-169.566,52.539,13
"601561",163.2007,-11.1805,12
"601562",-66.2687,19.4875,15
"601563",-169.4744,51.9139,13
"601564",-66.2712,19.5818,15
"601565",-169.313,52.0946,13
"601566",-69.37,-25.048,4
"601567",95.0443,30.2889,9
"601568",167.2522,-13.5735,12
"601569",127.1112,5.9993,7
"601570",-66.3307,19.4782,15
"601571",167.2324,-13.5015,12
"601572",57.6472,30.0758,14
"601573",163.1791,-11.112,12
"601574",24.3339,35.006,10
"601575",-130.0679,50.6437,6
"601576",-169.7216,52.6368,13
"601577",-66.4792,19.1195,15
"601578",-113.3522,-27.4077,4
"601579",118.3035,-8.1731,7
"601580",-173.9924,-16.98,5
"601581",165.0494,-11.5574,12
"601582",-91.5026,14.0924,15
"601583",142.1783,38.7416,8
