Latitude,Longitude,VEI,cluster,depth,mag,startdate,type,sequence,scale
-17.099,66.688,,2,10.0,6.2,2009-10-12,E,E2,
52.604,-167.118,,5,14.0,6.4,2009-10-13,E,E5,
52.754,-166.997,,5,24.0,6.5,2009-10-13,E,E5,
2.93,128.232,,6,32.0,6.0,2009-10-13,E,E6,
-14.91,-174.823,,11,10.0,6.3,2009-10-14,E,E11,
3.272,-103.823,,4,10.0,6.0,2009-10-15,E,E4,
-3.058,139.539,,6,105.7,6.0,2009-10-15,E,E6,
-6.534,105.223,,10,38.0,6.1,2009-10-16,E,E10,
-15.36,-172.264,,11,18.0,6.0,2009-10-19,E,E11,
36.517,70.95,,13,185.9,6.2,2009-10-22,E,E13,
6.729,-82.579,,14,18.0,6.0,2009-10-22,E,E14,
-12.196,166.047,,11,31.1,6.0,2009-10-23,E,E11,
-6.133,130.385,,6,130.0,6.9,2009-10-24,E,E6,
-23.091,-179.205,,11,417.9,6.0,2009-10-25,E,E11,
-59.955,-65.163,,3,10.0,6.0,2009-10-27,E,E3,
36.391,70.722,,13,210.0,6.2,2009-10-29,E,E13,
29.218,129.782,,8,34.0,6.8,2009-10-30,E,E8,
10.2,-84.233,1,14,,,2009-11-01,V,V14,
-24.121,-175.173,,11,9.0,6.2,2009-11-02,E,E11,
-52.292,160.703,,11,10.0,6.0,2009-11-05,E,E11,
-21.244,55.708,1,2,,,2009-11-05,V,V2,
-8.207,118.631,,6,18.0,6.6,2009-11-08,E,E6,
-17.239,178.331,,11,595.0,7.3,2009-11-09,E,E11,
8.082,91.899,,10,23.0,6.0,2009-11-10,E,E10,
-19.394,-70.321,,3,27.0,6.5,2009-11-13,E,E3,
-22.965,-66.641,,3,220.4,6.2,2009-11-14,E,E3,
31.934,130.862,1,8,,,2009-11-15,V,V8,
52.123,-131.395,,5,17.0,6.6,2009-11-17,E,E5,
-31.569,179.467,,11,435.7,6.2,2009-11-22,E,E11,
-17.794,-178.425,,11,522.6,6.4,2009-11-22,E,E11,
-39.42,-71.93,1,3,,,2009-11-22,V,V3,
-20.708,-174.035,,11,18.0,6.8,2009-11-24,E,E11,
-29.216,-177.018,,11,28.0,6.0,2009-11-28,E,E11,
5.326,126.288,,6,38.8,6.1,2009-11-28,E,E6,
-10.403,118.885,,6,15.0,6.0,2009-11-28,E,E6,
-56.476,-122.321,,4,10.0,6.0,2009-12-03,E,E4,
2.759,95.91,,10,21.0,6.0,2009-12-09,E,E10,
-22.15,170.963,,11,45.0,6.4,2009-12-09,E,E11,
-0.642,-21.072,,9,10.0,6.4,2009-12-09,E,E9,
53.417,152.756,,7,656.2,6.3,2009-12-10,E,E7,
11.538,-85.622,1,14,,,2009-12-11,V,V14,
-5.958,154.444,,11,39.0,6.0,2009-12-14,E,E11,
55.972,160.595,3,7,,,2009-12-17,V,V7,
-10.108,33.818,,2,6.0,6.0,2009-12-19,E,E2,
23.796,121.605,,8,43.0,6.4,2009-12-19,E,E8,
-1.434,99.393,,10,19.0,6.0,2009-12-23,E,E10,
42.245,134.719,,7,392.0,6.3,2009-12-24,E,E7,
-5.53,131.205,,6,85.0,6.1,2009-12-26,E,E6,
-59.401,-150.975,,4,10.0,6.0,2009-12-31,E,E4,
-1.467,-78.442,3,14,,,2010-01-01,V,V14,
12.424,141.949,,1,8.0,6.1,2010-01-02,E,E1,
-1.408,29.2,1,9,,,2010-01-02,V,V9,
-8.783,157.354,,11,10.0,7.1,2010-01-03,E,E11,
-8.726,157.487,,11,10.0,6.6,2010-01-03,E,E11,
-9.05,157.892,,11,35.0,6.0,2010-01-05,E,E11,
-9.019,157.551,,11,15.4,6.8,2010-01-05,E,E11,
-58.173,-14.695,,3,13.0,6.8,2010-01-05,E,E3,
10.025,-83.767,2,14,,,2010-01-05,V,V14,
-9.131,157.626,,11,12.0,6.2,2010-01-09,E,E11,
40.652,-124.6925,,0,28.74,6.5,2010-01-10,E,E0,
18.443,-72.571,,14,13.0,7.0,2010-01-12,E,E14,
18.387,-72.784,,14,10.0,6.0,2010-01-12,E,E14,
-57.664,-65.879,,3,5.0,6.3,2010-01-17,E,E3,
30.479,67.492,0,13,,,2010-01-29,V,V13,
-6.112,154.463,,11,32.0,6.2,2010-02-01,E,E11,
24.285,141.481,1,1,,,2010-02-03,V,V1,
-47.911,99.593,,2,1.0,6.2,2010-02-05,E,E2,
46.836,152.731,,7,30.0,6.0,2010-02-06,E,E7,
23.488,123.615,,8,21.0,6.3,2010-02-07,E,E8,
-15.053,-173.492,,11,10.0,6.1,2010-02-09,E,E11,
-21.902,-174.767,,11,11.0,6.1,2010-02-13,E,E11,
-7.217,128.723,,6,126.0,6.2,2010-02-15,E,E6,
42.587,130.703,,7,577.7,6.9,2010-02-18,E,E7,
-23.626,-176.036,,11,15.0,6.0,2010-02-22,E,E11,
25.93,128.425,,8,25.0,7.0,2010-02-26,E,E8,
-24.872,-65.602,,3,10.0,6.3,2010-02-27,E,E3,
-36.354,-73.208,,3,19.0,6.1,2010-02-27,E,E3,
-34.7,-71.827,,3,35.0,6.0,2010-02-27,E,E3,
-33.422,-71.828,,3,31.1,6.2,2010-02-27,E,E3,
-34.749,-72.427,,3,35.0,6.1,2010-02-27,E,E3,
-37.773,-75.048,,3,35.0,7.4,2010-02-27,E,E3,
-34.867,-72.614,,3,35.0,6.2,2010-02-27,E,E3,
-31.663,-69.141,,3,39.8,6.0,2010-02-27,E,E3,
-36.122,-72.898,,3,22.9,8.8,2010-02-27,E,E3,
-36.869,-72.673,,3,35.0,6.0,2010-02-27,E,E3,
-33.878,-71.943,,3,35.0,6.0,2010-02-27,E,E3,
-33.281,-71.955,,3,35.0,6.1,2010-02-27,E,E3,
-34.903,-71.617,,3,46.0,6.2,2010-02-28,E,E3,
-36.61,-73.36,,3,20.0,6.1,2010-03-03,E,E3,
-13.571,167.227,,11,176.0,6.5,2010-03-04,E,E11,
-22.227,-68.328,,3,114.0,6.3,2010-03-04,E,E3,
-33.216,-72.125,,3,24.2,6.0,2010-03-04,E,E3,
22.918,120.795,,8,21.0,6.3,2010-03-04,E,E8,
-3.762,100.991,,10,26.0,6.8,2010-03-05,E,E10,
-36.665,-73.374,,3,18.0,6.6,2010-03-05,E,E3,
-36.631,-73.223,,3,29.9,6.1,2010-03-05,E,E3,
-16.236,-115.296,,4,18.0,6.3,2010-03-07,E,E4,
19.348,144.743,,1,427.0,6.1,2010-03-08,E,E1,
38.864,39.986,,9,12.0,6.1,2010-03-08,E,E9,
-34.47,-72.004,,3,31.5,6.0,2010-03-11,E,E3,
-34.326,-71.799,,3,18.0,7.0,2010-03-11,E,E3,
-34.29,-71.891,,3,11.0,6.9,2010-03-11,E,E3,
-1.692,128.135,,6,53.0,6.4,2010-03-14,E,E6,
37.745,141.59,,7,32.0,6.5,2010-03-14,E,E7,
-35.802,-73.158,,3,14.0,6.2,2010-03-15,E,E3,
-36.217,-73.257,,3,18.0,6.7,2010-03-16,E,E3,
-3.361,152.245,,11,414.6,6.6,2010-03-20,E,E11,
63.633,-19.633,4,9,,,2010-03-20,V,V9,
13.827,120.071,,8,16.0,6.0,2010-03-25,E,E8,
-27.953,-70.821,,3,42.0,6.3,2010-03-26,E,E3,
-35.387,-73.385,,3,29.9,6.0,2010-03-28,E,E3,
13.667,92.831,,10,34.0,6.6,2010-03-30,E,E10,
31.934,130.862,1,8,,,2010-03-30,V,V8,
-36.227,-72.878,,3,24.0,6.0,2010-04-02,E,E3,
32.2862,-115.2953,,0,9.99,7.2,2010-04-04,E,E0,
-0.183,125.009,,6,25.0,6.2,2010-04-05,E,E6,
2.383,97.048,,10,31.0,7.8,2010-04-06,E,E10,
-3.76,141.943,,6,23.0,6.0,2010-04-07,E,E6,
37.734,15.004,2,9,,,2010-04-08,V,V9,
-20.114,-176.223,,11,273.2,6.0,2010-04-10,E,E11,
-10.878,161.116,,11,21.0,6.9,2010-04-11,E,E11,
36.965,-3.542,,9,609.8,6.3,2010-04-11,E,E9,
34.094,139.526,1,7,,,2010-04-11,V,V7,
33.165,96.548,,8,17.0,6.9,2010-04-13,E,E8,
